epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
227,1.5527,0.2402,0.2530,0.9316,0.5363,0.5201,0.0000,0.0000,0.0000,1.3
228,1.5252,0.2558,0.2807,0.8969,0.5224,0.4956,0.0000,0.0000,0.0000,1.3
229,1.4987,0.2792,0.3017,0.8584,0.5034,0.4677,0.0000,0.0000,0.0000,1.3
230,1.4671,0.3025,0.3274,0.8188,0.4865,0.4393,0.2163,0.2245,0.9488,3.1
231,1.4293,0.3268,0.3553,0.7770,0.4690,0.4103,0.0000,0.0000,0.0000,1.3
232,1.3708,0.3594,0.3997,0.7290,0.4498,0.3761,0.0000,0.0000,0.0000,1.3
233,1.3135,0.3858,0.4296,0.6862,0.4287,0.3470,0.0000,0.0000,0.0000,1.3
234,1.2562,0.4084,0.4631,0.6535,0.4158,0.3245,0.0000,0.0000,0.0000,1.3
235,1.2022,0.4269,0.4798,0.6192,0.4002,0.3013,0.2203,0.2255,0.9528,3.1
236,1.1598,0.4437,0.4994,0.5939,0.3875,0.2838,0.0000,0.0000,0.0000,1.3
237,1.1145,0.4644,0.5277,0.5657,0.3748,0.2651,0.0000,0.0000,0.0000,1.3
238,1.0834,0.4781,0.5446,0.5456,0.3657,0.2504,0.0000,0.0000,0.0000,1.3
239,1.0580,0.4856,0.5513,0.5295,0.3591,0.2389,0.0000,0.0000,0.0000,1.3
240,1.0316,0.5018,0.5712,0.5126,0.3522,0.2285,0.2142,0.2265,0.9503,3.1
241,1.0146,0.5067,0.5775,0.5035,0.3478,0.2222,0.0000,0.0000,0.0000,1.3
242,0.9884,0.5198,0.5948,0.4875,0.3416,0.2105,0.0000,0.0000,0.0000,1.3
243,0.9724,0.5278,0.6017,0.4754,0.3353,0.2020,0.0000,0.0000,0.0000,1.3
244,0.9518,0.5357,0.6151,0.4640,0.3312,0.1945,0.0000,0.0000,0.0000,1.3
245,0.9376,0.5421,0.6213,0.4560,0.3283,0.1881,0.2207,0.2345,0.9525,3.2
246,0.9284,0.5458,0.6309,0.4488,0.3250,0.1838,0.0000,0.0000,0.0000,1.3
247,0.9154,0.5509,0.6338,0.4423,0.3222,0.1791,0.0000,0.0000,0.0000,1.3
248,0.8987,0.5580,0.6451,0.4328,0.3166,0.1742,0.0000,0.0000,0.0000,1.3
249,0.8880,0.5633,0.6454,0.4229,0.3124,0.1665,0.0000,0.0000,0.0000,1.3
250,0.8763,0.5685,0.6563,0.4170,0.3094,0.1626,0.2071,0.2225,0.9599,3.2
251,1.7807,0.2143,0.2185,0.9720,0.5621,0.5482,0.0000,0.0000,0.0000,2.5
252,1.5573,0.2377,0.2453,0.9400,0.5442,0.5291,0.0000,0.0000,0.0000,1.3
253,1.5349,0.2563,0.2701,0.9095,0.5319,0.5080,0.0000,0.0000,0.0000,1.3
254,1.5145,0.2706,0.2859,0.8776,0.5185,0.4821,0.0000,0.0000,0.0000,1.3
255,1.4922,0.2924,0.3174,0.8450,0.5047,0.4605,0.2268,0.2405,0.9373,3.1
256,1.4624,0.3101,0.3397,0.8136,0.4921,0.4376,0.0000,0.0000,0.0000,1.3
257,1.4199,0.3301,0.3687,0.7739,0.4739,0.4072,0.0000,0.0000,0.0000,1.3
258,1.3790,0.3578,0.3958,0.7402,0.4587,0.3861,0.0000,0.0000,0.0000,1.3
259,1.3317,0.3732,0.4167,0.7079,0.4441,0.3623,0.0000,0.0000,0.0000,1.3
260,1.2848,0.3947,0.4438,0.6769,0.4306,0.3413,0.2238,0.2490,0.9446,3.3
261,1.2442,0.4119,0.4679,0.6503,0.4194,0.3232,0.0000,0.0000,0.0000,1.3
262,1.1978,0.4301,0.4897,0.6212,0.4064,0.3030,0.0000,0.0000,0.0000,1.3
263,1.1617,0.4441,0.5072,0.6011,0.3975,0.2870,0.0000,0.0000,0.0000,1.3
264,1.1298,0.4538,0.5180,0.5832,0.3896,0.2760,0.0000,0.0000,0.0000,1.3
265,1.1011,0.4666,0.5341,0.5662,0.3814,0.2650,0.2109,0.2225,0.9657,3.2
