epoch,loss,acc,acc_final20,norm,early,late,val_acc,val_acc_f20,val_norm,time_s
245,0.6215,0.6889,0.7821,0.3726,0.2573,0.1256,0.6997,0.7910,0.3662,2.7
246,0.6184,0.6928,0.7882,0.3670,0.2565,0.1213,0.0000,0.0000,0.0000,0.9
247,0.6140,0.6913,0.7857,0.3660,0.2549,0.1211,0.0000,0.0000,0.0000,0.9
248,0.6171,0.6907,0.7830,0.3686,0.2557,0.1231,0.0000,0.0000,0.0000,1.0
249,0.6158,0.6937,0.7891,0.3661,0.2544,0.1215,0.0000,0.0000,0.0000,0.9
250,0.6114,0.6959,0.7890,0.3623,0.2530,0.1194,0.6900,0.7835,0.3706,2.6
251,0.6087,0.7025,0.7925,0.3577,0.2507,0.1196,0.0000,0.0000,0.0000,2.4
252,0.6143,0.6982,0.7892,0.3621,0.2517,0.1223,0.0000,0.0000,0.0000,1.1
253,0.6088,0.7027,0.7974,0.3558,0.2494,0.1191,0.0000,0.0000,0.0000,1.0
254,0.6116,0.7026,0.7916,0.3570,0.2483,0.1212,0.0000,0.0000,0.0000,0.9
255,0.6044,0.7060,0.7949,0.3527,0.2479,0.1171,0.7056,0.7885,0.3409,2.9
256,0.6058,0.7048,0.7959,0.3545,0.2497,0.1177,0.0000,0.0000,0.0000,1.0
257,0.6031,0.7049,0.7958,0.3508,0.2480,0.1150,0.0000,0.0000,0.0000,1.0
258,0.6003,0.7075,0.8035,0.3510,0.2481,0.1152,0.0000,0.0000,0.0000,0.9
259,0.6062,0.7038,0.7932,0.3559,0.2491,0.1184,0.0000,0.0000,0.0000,1.0
260,0.5985,0.7059,0.7999,0.3514,0.2486,0.1152,0.6948,0.7795,0.3752,2.8
261,0.6000,0.7080,0.7983,0.3489,0.2458,0.1155,0.0000,0.0000,0.0000,0.9
262,0.6049,0.7057,0.8012,0.3536,0.2494,0.1166,0.0000,0.0000,0.0000,0.9
263,0.6004,0.7069,0.7984,0.3511,0.2475,0.1156,0.0000,0.0000,0.0000,0.9
264,0.5998,0.7064,0.7986,0.3490,0.2463,0.1142,0.0000,0.0000,0.0000,0.9
265,0.5986,0.7068,0.7992,0.3510,0.2481,0.1152,0.6934,0.7880,0.3818,2.8
266,0.6035,0.7038,0.7996,0.3559,0.2501,0.1173,0.0000,0.0000,0.0000,0.9
267,0.5998,0.7057,0.7974,0.3493,0.2473,0.1142,0.0000,0.0000,0.0000,0.9
268,0.5987,0.7088,0.8014,0.3468,0.2457,0.1128,0.0000,0.0000,0.0000,0.9
269,0.5989,0.7075,0.7962,0.3487,0.2460,0.1144,0.0000,0.0000,0.0000,1.0
